id_itens;data_compra;status_id;from_iata;to_iata;tipo_viagem;data_ida;data_volta;valor_passagem;milhas_usadas;adultos;criancas;
1880;2019-08-20;2;GIG;LIS;Ida e volta;2020-04-08 15:40:00;2020-04-22 23:30:00;R$ 2.547;79.000;1;0;
1881;2019-11-17;2;GIG;LIS;Ida e volta;2020-04-09 15:40:00;2020-04-22 23:30:00;R$ 2.398;79.000;1;0;
1882;2019-12-11;2;GIG;BOG;Ida e volta;2020-04-12 09:10:00;2020-04-24 21:05:00;R$ 1.612;36.100;1;0;
1883;2019-11-17;2;GIG;LIS;Ida e volta;2020-04-12 15:40:00;2020-04-22 23:30:00;R$ 12.635;355.500;3;2;
1884;2019-12-10;3;GIG;BOG;Ida e volta;2020-04-12 18:25:00;2020-04-25 21:05:00;R$ 1.819;36.100;1;0;
1885;2019-10-15;2;GIG;LIS;Ida e volta;2020-04-13 15:40:00;2020-04-28 23:30:00;R$ 4.788;185.000;2;0;
1886;2019-12-13;1;GIG;MCO;Somente ida;2020-04-14 19:50:00;;R$ 3.374;75.000;2;0;
1887;2019-10-30;2;EZE;SCL;Somente ida;2020-04-14 23:59:00;;R$ 1.524;0;4;0;
1888;2019-11-21;1;SCL;GIG;Somente ida;2020-04-15 04:09:00;;R$ 1.272;0;3;0;
1889;2019-10-02;3;GIG;LIS;Ida e volta;2020-04-15 15:40:00;2020-05-14 12:10:00;R$ 2.570;79.000;1;0;
1890;2019-10-02;2;GIG;LIS;Ida e volta;2020-04-15 15:40:00;2020-05-14 12:10:00;R$ 2.570;79.000;1;0;
1891;2019-12-15;2;GIG;LIS;Ida e volta;2020-04-18 21:10:00;2020-05-01 23:30:00;R$ 9.969;276.500;2;2;
1892;2019-11-29;1;GIG;SCL;Ida e volta;2020-04-18 23:15:00;2020-04-23 04:09:00;R$ 1.894;0;2;0;
1893;2019-08-11;3;GIG;LIS;Ida e volta;2020-04-19 15:40:00;2020-05-02 12:10:00;R$ 5.878;234.000;1;0;
1894;2019-10-22;2;GIG;LIS;Ida e volta;2020-04-20 21:10:00;2020-05-05 23:30:00;R$ 17.011;636.000;6;0;
1895;2019-12-26;2;GIG;FEN;Ida e volta;2020-04-21 06:40:00;2020-04-27 12:40:00;R$ 1.236;46.000;1;0;
1896;2019-11-29;2;GIG;LIS;Ida e volta;2020-04-22 21:10:00;2020-05-07 12:10:00;R$ 2.204;79.000;1;0;
1897;2019-11-20;2;LIS;AMS;Somente ida;2020-04-24 18:35:00;;R$ 230;0;1;0;
1898;2019-12-01;2;LIS;GIG;Somente ida;2020-04-25 12:10:00;;R$ 2.323;79.000;2;0;
1899;2019-11-29;2;GIG;EZE;Ida e volta;2020-04-28 21:40:00;2020-05-02 14:15:00;R$ 1.073;28.700;1;0;
1900;2019-12-02;2;GIG;LIS;Ida e volta;2020-04-29 21:10:00;2020-05-14 23:30:00;R$ 2.585;79.000;1;0;
1901;2019-12-11;1;GIG;BOG;Ida e volta;2020-04-01 20:20:00;2020-04-21 21:05:00;R$ 1.744;40.300;1;0;
1902;2019-09-18;2;GIG;LIS;Somente ida;2020-04-01 21:50:00;;R$ 1.659;45.500;1;0;
1903;2019-09-17;2;GIG;FEN;Ida e volta;2020-04-04 07:15:00;2020-04-09 12:35:00;R$ 1.357;39.000;1;0;
1904;2019-11-12;1;GIG;FEN;Ida e volta;2020-04-07 06:40:00;2020-04-15 12:40:00;R$ 2.203;78.000;2;0;
1905;2019-09-09;2;GIG;LIS;Ida e volta;2020-04-07 21:50:00;2020-05-01 07:10:00;R$ 3.364;91.000;1;0;
1906;2019-10-08;2;GIG;FEN;Ida e volta;2020-04-08 06:40:00;2020-04-16 16:10:00;R$ 2.341;66.000;2;0;
1907;2019-09-25;2;SCL;GIG;Somente ida;2020-04-08 12:17:00;;R$ 3.064;72.000;3;2;
1908;2019-10-14;2;GIG;LIS;Ida e volta;2020-04-08 21:10:00;2020-05-04 23:30:00;R$ 15.840;561.000;2;3;
1909;2019-11-11;3;LIS;GIG;Somente ida;2020-04-09 12:10:00;;R$ 1.256;39.500;1;0;
1910;2019-08-29;5;GIG;FEN;Somente ida;2020-04-11 09:30:00;;R$ 1.320;43.000;2;0;
1911;2019-10-24;5;GIG;EZE;Somente ida;2020-04-12 17:10:00;;R$ 1.646;45.000;3;0;
1912;2019-09-28;2;GIG;SCL;Ida e volta;2020-04-13 02:50:00;2020-04-20 13:57:00;R$ 6.696;144.000;4;0;
1913;2019-12-03;2;SCL;EZE;Somente ida;2020-04-13 11:50:00;;R$ 607;0;3;0;
1914;2019-11-09;2;GIG;EZE;Ida e volta;2020-04-14 07:45:00;2020-04-19 11:15:00;R$ 2.889;66.000;2;0;
1915;2019-08-31;1;GIG;LIS;Somente ida;2020-04-16 21:10:00;;R$ 4.806;98.750;1;2;
1916;2019-08-31;2;GIG;LIS;Somente ida;2020-04-16 21:10:00;;R$ 1.362;39.500;1;0;
1917;2019-11-27;2;GIG;FEN;Ida e volta;2020-04-17 06:40:00;2020-04-22 12:40:00;R$ 5.542;190.000;4;1;
1918;2019-11-27;2;GIG;FEN;Ida e volta;2020-04-17 06:40:00;2020-04-22 12:40:00;R$ 2.135;76.000;2;0;
1919;2019-10-19;2;GIG;LIS;Somente ida;2020-04-17 15:40:00;;R$ 1.179;39.500;1;0;
1920;2019-09-10;1;GIG;MCO;Ida e volta;2020-04-18 05:35:00;2020-04-25 21:30:00;R$ 7.990;260.000;2;0;
1921;2019-12-07;2;GIG;BCN;Somente ida;2020-04-19 15:40:00;;R$ 1.412;39.500;1;0;
1922;2019-12-13;3;GIG;BCN;Somente ida;2020-04-19 15:40:00;;R$ 1.637;53.000;1;0;
1923;2019-12-01;2;GIG;LIS;Ida e volta;2020-04-19 15:40:00;2020-05-09 23:30:00;R$ 2.179;79.000;1;0;
1924;2019-11-29;1;GIG;LIS;Ida e volta;2020-04-19 23:15:00;2020-05-31 23:40:00;R$ 2.148;79.000;1;0;
1925;2019-11-29;3;GIG;SCL;Somente ida;2020-04-21 17:10:00;;R$ 2.101;57.000;3;0;
1926;2019-12-02;2;GIG;SCL;Ida e volta;2020-04-22 21:25:00;2020-04-28 03:15:00;R$ 4.386;114.000;3;0;
1927;2019-10-09;2;GIG;FEN;Ida e volta;2020-04-24 06:40:00;2020-05-01 16:10:00;R$ 2.341;66.000;2;0;
1928;2019-10-13;3;GIG;FEN;Ida e volta;2020-04-26 09:30:00;2020-05-05 12:50:00;R$ 2.466;66.000;2;0;
1929;2019-10-20;5;GIG;FEN;Ida e volta;2020-04-27 06:40:00;2020-05-31 16:10:00;R$ 2.180;69.000;2;0;
1930;2019-10-21;2;GIG;LIS;Ida e volta;2020-04-30 21:10:00;2020-05-31 23:30:00;R$ 2.262;79.000;1;0;
1931;2019-12-22;1;LIS;GIG;Ida e volta;2020-04-30 23:40:00;2020-05-16 15:40:00;R$ 2.411;79.000;1;0;
1932;2019-11-05;2;GIG;FEN;Ida e volta;2020-04-30 06:40:00;2020-05-06 16:20:00;R$ 2.265;78.000;2;0;
1933;2019-12-10;2;LIS;GIG;Somente ida;2020-04-02 09:35:00;;R$ 3.876;97.400;2;0;
1934;2019-12-12;2;LIS;GIG;Somente ida;2020-04-02 09:35:00;;R$ 3.722;97.400;2;0;
1935;2019-12-05;1;GIG;FEN;Ida e volta;2020-04-03 09:30:00;2020-04-08 16:20:00;R$ 1.499;49.500;1;0;
1936;2019-12-04;1;GIG;SCL;Ida e volta;2020-04-03 11:25:00;2020-04-11 14:33:00;R$ 1.152;27.600;1;0;
1937;2019-12-04;1;GIG;SCL;Ida e volta;2020-04-03 11:25:00;2020-04-11 14:33:00;R$ 3.358;80.040;2;1;
1938;2019-10-06;2;GIG;LIS;Ida e volta;2020-04-03 15:40:00;2020-04-13 23:30:00;R$ 2.572;79.000;1;0;
1939;2019-10-19;2;GIG;LIS;Ida e volta;2020-04-03 15:40:00;2020-04-16 23:30:00;R$ 2.582;92.500;1;0;
1940;2019-11-29;2;GIG;LIS;Somente ida;2020-04-03 15:40:00;;R$ 1.207;39.500;1;0;
1941;2019-09-27;3;SCL;EZE;Somente ida;2020-05-04 11:50:00;;R$ 715;0;2;0;
1942;2019-10-23;2;GIG;LIS;Ida e volta;2020-05-04 15:40:00;2020-05-24 23:30:00;R$ 2.182;79.000;1;0;
1943;2019-12-21;2;GIG;LIS;Ida e volta;2020-05-05 15:40:00;2020-05-19 23:30:00;R$ 2.411;79.000;1;0;
1944;2019-11-30;2;GIG;LIS;Ida e volta;2020-05-05 15:40:00;2020-05-19 23:30:00;R$ 4.732;158.000;2;0;
1945;2019-11-30;2;GIG;LIS;Ida e volta;2020-05-05 15:40:00;2020-05-19 23:30:00;R$ 4.732;158.000;2;0;
1946;2019-09-23;2;GIG;FEN;Ida e volta;2020-05-06 06:40:00;2020-05-11 16:30:00;R$ 2.931;78.000;2;0;
1947;2019-11-29;1;GIG;LIS;Ida e volta;2020-05-06 23:15:00;2020-05-20 23:40:00;R$ 2.148;79.000;1;0;
1948;2019-11-30;2;GIG;LIS;Ida e volta;2020-05-08 21:10:00;2020-05-16 23:30:00;R$ 2.368;79.000;1;0;
1949;2019-11-30;2;GIG;LIS;Ida e volta;2020-05-08 21:10:00;2020-05-16 23:30:00;R$ 2.368;79.000;1;0;
1950;2019-12-05;1;GIG;FEN;Ida e volta;2020-05-10 09:30:00;2020-05-17 16:20:00;R$ 1.298;46.000;1;0;
1951;2019-12-12;2;GIG;SCL;Ida e volta;2020-05-12 06:30:00;2020-05-20 10:15:00;R$ 2.034;0;2;0;
1952;2019-12-02;2;LIS;LIS;Somente ida;2020-05-18 11:00:00;;R$ 4.147;118.500;3;0;
1953;2019-11-11;2;GIG;FEN;Ida e volta;2020-05-19 06:40:00;2020-05-24 12:40:00;R$ 1.261;39.000;1;0;
1954;2019-12-18;5;GIG;SCL;Ida e volta;2020-05-20 11:25:00;2020-05-29 05:33:00;R$ 1.190;29.900;1;0;
1955;2019-10-06;2;GIG;FEN;Ida e volta;2020-05-21 06:40:00;2020-05-26 16:10:00;R$ 2.726;80.000;2;0;
1956;2019-12-23;2;GIG;LIS;Ida e volta;2020-05-21 15:40:00;2020-05-29 23:30:00;R$ 4.818;158.000;2;0;
1957;2019-10-23;2;GIG;SCL;Ida e volta;2020-05-22 06:35:00;2020-05-27 13:15:00;R$ 353;0;2;0;
1958;2019-10-23;3;GIG;SCL;Ida e volta;2020-05-22 06:35:00;2020-05-27 13:15:00;R$ 353;0;2;0;
1959;2019-10-09;2;GIG;FEN;Ida e volta;2020-05-23 06:40:00;2020-05-29 12:35:00;R$ 2.442;69.000;2;0;
1960;2019-11-28;2;GIG;FEN;Ida e volta;2020-05-24 06:40:00;2020-05-31 16:20:00;R$ 2.880;120.000;3;0;
1961;2019-11-29;2;GIG;LIS;Ida e volta;2020-05-24 21:10:00;2020-05-26 23:30:00;R$ 4.402;158.000;2;0;
1962;2019-11-16;1;SCL;EZE;Somente ida;2020-05-30 11:50:00;;R$ 400;0;2;0;
1963;2019-12-10;2;GIG;FEN;Somente ida;2020-05-03 05:30:00;;R$ 2.078;84.000;2;0;
1964;2019-10-14;2;GIG;FEN;Ida e volta;2020-05-03 06:40:00;2020-05-08 16:10:00;R$ 1.051;36.000;1;0;
1965;2019-11-29;2;GIG;LIS;Ida e volta;2020-05-11 15:40:00;2020-05-26 23:40:00;R$ 4.291;158.000;2;0;
1966;2019-11-12;2;GIG;MCO;Somente ida;2020-05-12 01:25:00;;R$ 9.629;318.000;6;0;
1967;2019-11-29;2;GIG;EZE;Somente ida;2020-05-13 17:10:00;;R$ 977;28.000;2;0;
1968;2019-11-30;2;GIG;EZE;Somente ida;2020-05-13 17:10:00;;R$ 983;28.000;2;0;
1969;2019-12-01;2;GIG;LIS;Ida e volta;2020-05-14 21:10:00;2020-05-19 23:30:00;R$ 4.966;158.000;2;0;
1970;2019-10-21;1;LIS;GIG;Somente ida;2020-05-14 23:30:00;;R$ 2.374;79.000;2;0;
1971;2019-12-13;2;GIG;LIS;Somente ida;2020-05-15 14:50:00;;R$ 2.588;92.000;2;0;
1972;2019-12-18;2;GIG;LIS;Ida e volta;2020-05-15 14:50:00;2020-05-15 23:25:00;R$ 5.155;184.000;2;0;
1973;2019-11-13;2;GIG;FEN;Ida e volta;2020-05-18 06:40:00;2020-05-26 12:40:00;R$ 1.185;41.000;1;0;
1974;2019-11-15;1;GIG;FEN;Ida e volta;2020-05-18 06:40:00;2020-05-26 12:40:00;R$ 1.289;41.000;1;0;
1975;2019-11-29;2;EZE;SCL;Somente ida;2020-05-18 15:22:00;;R$ 790;0;2;0;
1976;2019-11-29;2;GIG;EZE;Somente ida;2020-05-18 17:10:00;;R$ 977;28.000;2;0;
1977;2019-11-14;2;GIG;FEN;Ida e volta;2020-05-21 06:40:00;2020-05-27 16:20:00;R$ 1.300;38.000;1;0;
1978;2019-11-29;1;GIG;LIS;Ida e volta;2020-05-22 21:10:00;2020-05-29 23:30:00;R$ 2.148;79.000;1;0;
1979;2019-11-29;3;SCL;GIG;Somente ida;2020-05-23 02:15:00;;R$ 1.332;38.000;2;0;
1980;2019-11-29;2;SCL;GIG;Somente ida;2020-05-23 05:33:00;;R$ 1.398;27.600;2;0;
1981;2019-12-18;3;GIG;LIS;Ida e volta;2020-05-25 15:40:00;2020-05-27 23:30:00;R$ 2.360;79.000;1;0;
1982;2019-11-29;2;GIG;LIS;Ida e volta;2020-05-03 15:40:00;2020-05-14 23:40:00;R$ 4.807;185.000;2;0;
1983;2019-11-29;2;LIS;GIG;Somente ida;2020-05-03 23:15:00;;R$ 2.561;92.000;2;0;
1984;2019-11-29;1;GIG;LIS;Ida e volta;2020-05-05 15:40:00;2020-05-24 23:40:00;R$ 4.291;158.000;2;0;
1985;2019-11-29;3;GIG;LIS;Ida e volta;2020-05-06 14:45:00;2020-05-20 11:50:00;R$ 5.083;184.000;2;0;
1986;2019-12-01;2;LIS;GIG;Somente ida;2020-05-07 23:30:00;;R$ 2.323;79.000;2;0;
1987;2019-11-29;2;GIG;LIS;Ida e volta;2020-05-10 15:40:00;2020-05-24 23:30:00;R$ 4.291;158.000;2;0;
1988;2019-11-29;2;GIG;CUN;Somente ida;2020-05-11 07:15:00;;R$ 4.360;136.000;3;1;
1989;2019-11-29;2;GIG;CUN;Somente ida;2020-05-11 11:30:00;;R$ 11.949;376.000;6;2;
1990;2019-11-13;1;GIG;LIS;Ida e volta;2020-05-13 18:40:00;2020-05-19 10:30:00;R$ 4.786;158.000;2;0;
1991;2019-12-22;2;GIG;LIS;Ida e volta;2020-05-14 15:40:00;2020-05-24 23:40:00;R$ 2.411;79.000;1;0;
1992;2019-12-22;2;GIG;LIS;Ida e volta;2020-05-14 15:40:00;2020-05-24 23:40:00;R$ 2.411;79.000;1;0;
1993;2019-12-02;2;GIG;LIS;Ida e volta;2020-05-18 15:40:00;2020-05-28 23:30:00;R$ 2.337;79.000;1;0;
1994;2019-12-18;1;GIG;FEN;Ida e volta;2020-05-25 06:40:00;2020-05-28 16:20:00;R$ 2.506;90.000;2;0;
1995;2019-11-30;1;GIG;LIS;Somente ida;2020-05-29 17:10:00;;R$ 1.261;39.500;1;0;
1996;2019-11-29;2;GIG;SCL;Ida e volta;2020-05-30 02:35:00;2020-05-31 21:40:00;R$ 895;0;1;0;
1997;2019-12-22;2;GIG;LIS;Ida e volta;2020-05-01 17:10:00;2020-05-05 23:30:00;R$ 9.631;316.000;4;0;
1998;2019-11-28;1;EZE;SCL;Somente ida;2020-05-07 15:20:00;;R$ 796;0;2;0;
1999;2019-11-29;1;RAO;MIA;Ida e volta;2020-05-09 20:10:00;2020-05-30 18:25:00;R$ 6.913;163.800;3;0;
2000;2019-12-01;1;GIG;MCO;Somente ida;2020-05-29 07:55:00;;R$ 1.495;0;1;0;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
